generation,best_score
454,0.2981481481481481
455,0.3233333333333333
456,0.36007407407407405
457,0.07755555555555554
458,0.04185185185185186
459,0.06955555555555559
460,0.007925925925925947
461,0.09000000000000002
462,0.019185185185185194
463,0.14985185185185185
464,0.03400000000000003
465,0.11903703703703705
466,0.07029629629629625
467,0.0020000000000000018
468,0.010740740740740717
469,0.03400000000000003
470,0.12111111111111111
471,0.020814814814814786
472,0.02392592592592596
473,0.0022962962962962963
474,0.05088888888888887
475,0.04762962962962963
476,0.0271851851851852
477,0.05711111111111111
478,0.2397777777777778
479,0.02096296296296296
480,0.15651851851851856
481,0.022888888888888903
482,0.19814814814814818
483,0.21207407407407408
484,0.20051851851851854
485,0.1800740740740741
486,0.08200000000000002
487,0.0965185185185185
488,0.0662962962962963
489,0.25533333333333336
490,0.1942962962962963
491,0.14540740740740743
492,0.04051851851851851
493,0.07903703703703707
494,0.11992592592592594
495,0.04955555555555552
496,0.11074074074074075
497,0.08451851851851849
498,0.012518518518518484
499,0.11681481481481476
500,0.03903703703703704
501,0.15474074074074068
502,0.41903703703703704
503,0.05548148148148152
504,0.04348148148148151
505,0.09666666666666662
506,0.03103703703703703
507,0.18155555555555558
508,0.02096296296296296
509,0.045407407407407396
510,0.20851851851851852
511,0.18451851851851853
512,0.19874074074074077
513,0.16644444444444445
514,0.11429629629629628
515,0.0534074074074074
516,0.1680740740740741
517,0.02407407407407408
518,0.024222222222222256
519,0.09192592592592591
520,0.0368148148148148
521,0.012370370370370365
522,0.04792592592592593
523,0.005851851851851886
524,0.04733333333333334
525,0.03933333333333333
526,0.07
527,0.016962962962962957
528,0.03666666666666668
529,0.008074074074074067
530,0.06437037037037036
531,0.04570370370370369
532,0.06407407407407412
533,0.04422222222222222
534,0.03503703703703703
535,0.003629629629629594
536,0.08555555555555555
537,0.09859259259259262
538,0.02985185185185185
539,0.057555555555555526
540,0.030888888888888855
541,0.004814814814814827
542,0.013111111111111073
543,0.05103703703703705
544,0.05014814814814811
545,0.0015555555555555323
546,0.0008148148148148238
547,0.017111111111111132
548,0.0009629629629629433
549,0.011481481481481481
550,0.016962962962962957
551,0.00896296296296295
552,0.010888888888888892
553,0.0759259259259259
554,0.02525925925925926
555,0.01829629629629631
556,0.03118518518518515
557,0.08244444444444449
558,0.01637037037037037
559,0.02170370370370367
560,0.017259259259259252
561,0.027629629629629615
562,0.03355555555555556
563,0.020370370370370372
564,0.00896296296296295
565,0.05296296296296299
566,0.039629629629629626
567,0.06362962962962965
568,0.05637037037037035
569,0.005259259259259297
570,0.04155555555555557
571,0.03948148148148145
572,0.020666666666666667
573,0.30644444444444446
574,0.19044444444444447
575,0.12051851851851852
576,0.08644444444444443
577,0.11903703703703705
578,0.09355555555555556
579,0.05311111111111105
580,0.1803703703703704
581,0.2345925925925926
582,0.05118518518518522
583,0.006740740740740769
584,0.006444444444444475
585,0.02229629629629626
586,0.059037037037037055
587,0.048518518518518516
588,0.010592592592592598
589,0.004666666666666652
590,0.03474074074074074
591,0.07518518518518519
592,0.04570370370370369
593,0.028962962962962968
594,0.05725925925925929
595,0.0831851851851852
596,0.09740740740740744
597,0.09562962962962962
598,0.09133333333333332
599,0.07888888888888884
600,0.0015555555555555323
601,0.017259259259259252
602,0.031777777777777794
603,0.039629629629629626
604,0.09325925925925926
605,0.04614814814814816
606,0.036370370370370386
607,0.02837037037037038
608,0.018148148148148135
609,0.02111111111111108
610,0.018740740740740724
611,0.011777777777777776
612,0.05088888888888887
613,0.06303703703703706
614,0.02985185185185185
615,0.015481481481481485
616,0.005407407407407416
617,0.007777777777777772
618,0.015037037037037071
619,0.018000000000000016
620,0.0018518518518518268
621,0.04481481481481481
622,0.006740740740740769
623,0.02511111111111114
624,0.11355555555555558
625,0.045407407407407396
626,0.08362962962962966
627,0.011629629629629601
628,0.0005185185185185293
629,0.011777777777777776
630,0.08096296296296296
631,0.02837037037037038
632,0.17785185185185187
633,0.009851851851851834
634,0.0020000000000000018
635,0.06229629629629624
636,0.1123703703703704
637,0.0451111111111111
638,0.04096296296296298
639,0.10333333333333333
640,0.06185185185185188
641,0.11429629629629628
642,0.18451851851851853
643,0.09266666666666667
644,0.0028888888888888853
645,0.04051851851851851
646,0.1862962962962963
647,0.22155555555555556
648,0.07281481481481483
649,0.07281481481481483
650,0.14066666666666666
651,0.08525925925925926
652,0.06955555555555559
653,0.007925925925925947
654,0.03740740740740739
655,0.018740740740740724
656,0.07
657,0.00940740740740742
658,0.0030370370370370048
659,0.28140740740740744
660,0.1083703703703704
661,0.08348148148148149
662,0.026888888888888907
663,0.055333333333333345
664,0.08437037037037037
665,0.042592592592592626
666,0.014740740740740776
667,0.024222222222222256
668,0.024370370370370376
669,0.007925925925925947
670,0.016518518518518543
671,0.03844444444444445
672,0.20037037037037037
673,0.02985185185185185
674,0.16200000000000003
675,0.124962962962963
676,0.07844444444444448
677,0.07074074074074077
678,0.09237037037037038
679,0.045407407407407396
680,0.012962962962962954
681,0.004222222222222238
682,0.04437037037037039
683,0.07414814814814813
684,0.010296296296296303
685,0.10822222222222216
686,0.034296296296296325
687,0.024370370370370376
688,0.02451851851851855
689,0.11429629629629628
690,0.08525925925925926
691,0.07933333333333337
692,0.10451851851851851
693,0.2188888888888889
694,0.12229629629629629
695,0.11133333333333334
696,0.05177777777777781
697,0.012814814814814779
698,0.2682222222222222
699,0.1080740740740741
700,0.023629629629629667
701,0.01770370370370372
702,0.08051851851851854
703,0.033259259259259266
704,0.05296296296296299
705,0.08792592592592596
706,0.005555555555555591
707,0.016814814814814838
708,0.04244444444444445
709,0.05429629629629623
710,0.056518518518518523
711,0.2541481481481481
712,0.23785185185185187
713,0.0914814814814815
714,0.023481481481481492
715,0.07355555555555554
716,0.26214814814814813
717,0.26155555555555554
718,0.04748148148148146
719,0.05637037037037035
720,0.15637037037037038
721,0.13266666666666665
722,0.0285185185185185
723,0.06229629629629624
724,0.004814814814814827
725,0.005259259259259297
726,0.09592592592592591
727,0.007333333333333358
728,0.28644444444444445
729,0.03222222222222221
730,0.012518518518518484
731,0.020666666666666667
732,0.015925925925925954
733,0.020666666666666667
734,0.008222222222222242
735,0.2174074074074074
736,0.19607407407407407
737,0.04051851851851851
738,0.0368148148148148
739,0.014148148148148132
740,0.03162962962962962
741,0.005555555555555591
742,0.03059259259259256
743,0.039777777777777745
744,0.06333333333333335
745,0.017259259259259252
746,0.12140740740740741
747,0.19637037037037036
748,0.16229629629629633
749,0.09370370370370368
750,0.006888888888888889
751,0.0011111111111111183
752,0.0006666666666666488
753,0.018000000000000016
754,0.03459259259259262
755,0.013259259259259248
756,0.026444444444444437
757,0.004962962962962947
758,0.005259259259259297
759,0.0022962962962962963
760,0.0451111111111111
761,0.010444444444444423
762,0.0451111111111111
763,0.0285185185185185
764,0.011333333333333306
765,0.25399999999999995
766,0.2338518518518518
767,0.08155555555555555
768,7.407407407405975e-05
769,0.11266666666666664
770,0.002592592592592591
771,7.407407407405975e-05
772,0.014592592592592601
773,0.0014074074074074128
774,0.08748148148148144
775,0.08866666666666662
776,0.18822222222222224
777,0.03296296296296297
778,0.058148148148148115
779,0.0652592592592593
780,0.06851851851851848
781,0.03562962962962962
782,0.03562962962962962
783,0.04837037037037034
784,0.04422222222222222
785,0.024814814814814845
786,0.06437037037037036
787,0.20155555555555554
788,0.01903703703703702
789,0.012814814814814779
790,0.23296296296296298
791,0.1134074074074074
792,0.14244444444444443
793,0.043925925925925924
794,0.009703703703703714
795,0.022888888888888903
796,0.005851851851851886
797,0.010444444444444423
798,0.009111111111111125
799,0.0006666666666666488
800,0.015481481481481485
801,0.00318518518518518
802,0.025407407407407434
803,0.03607407407407409
804,0.02170370370370367
805,0.016666666666666663
806,0.07340740740740742
807,0.019777777777777783
808,0.0354814814814815
809,0.16599999999999998
810,0.049111111111111105
811,0.0015555555555555323
812,0.03103703703703703
813,0.08644444444444443
814,0.03814814814814815
815,0.0017037037037037073
816,0.030296296296296266
817,0.01637037037037037
818,0.019777777777777783
819,0.034888888888888914
820,0.004666666666666652
821,0.0009629629629629433
822,0.009703703703703714
823,0.015333333333333365
824,0.00940740740740742
825,0.024814814814814845
826,0.010592592592592598
827,0.06451851851851853
828,0.06748148148148148
829,0.07400000000000001
830,0.0354814814814815
831,0.03340740740740744
832,0.0062962962962963
833,0.046444444444444455
834,0.01207407407407407
835,0.1852592592592593
836,0.01562962962962966
837,0.1037777777777778
838,0.0008148148148148238
839,0.0062962962962963
840,0.010740740740740717
841,0.009111111111111125
842,0.005259259259259297
843,0.006740740740740769
844,0.016814814814814838
845,0.059185185185185174
846,0.05503703703703705
847,0.00037037037037035425
848,0.008370370370370361
849,0.009703703703703714
850,0.008222222222222242
851,0.08585185185185185
852,0.01785185185185184
853,0.025407407407407434
854,0.014148148148148132
855,0.030740740740740735
856,0.025407407407407434
857,0.03844444444444445
858,0.07014814814814818
859,0.01637037037037037
860,0.019925925925925903
861,0.059629629629629644
862,0.0368148148148148
863,0.02259259259259261
864,0.006444444444444475
865,0.00896296296296295
866,0.042740740740740746
867,0.10614814814814816
868,0.04807407407407405
869,0.0759259259259259
870,0.017555555555555546
871,0.010444444444444423
872,0.007333333333333358
873,0.011333333333333306
874,0.0005185185185185293
875,0.02229629629629626
876,0.008370370370370361
877,0.05725925925925929
878,0.03459259259259262
879,0.0012592592592592378
880,0.06022222222222223
881,0.0028888888888888853
882,0.08881481481481485
883,0.01829629629629631
884,0.03459259259259262
885,0.03103703703703703
886,0.028074074074074085
887,0.0325185185185185
888,0.02170370370370367
889,0.002592592592592591
890,0.03533333333333333
891,0.013111111111111073
892,0.0020000000000000018
893,0.010592592592592598
894,0.14792592592592596
895,0.0451111111111111
896,0.03162962962962962
897,0.24585185185185185
898,0.20614814814814816
899,0.21414814814814817
900,0.1588888888888889
901,0.18585185185185188
902,0.3025925925925926
903,0.09222222222222226
904,0.04303703703703704
905,0.013851851851851837
906,0.017259259259259252
907,0.0732592592592593
908,0.04066666666666663
909,0.182
910,0.115037037037037
911,0.01222222222222219
912,0.0871851851851852
913,0.025851851851851848
914,0.02674074074074073
915,0.02051851851851849
916,0.026444444444444437
917,0.014296296296296307
918,0.059629629629629644
919,0.07103703703703707
920,0.011629629629629601
921,0.020814814814814786
922,0.0009629629629629433
923,0.005111111111111122
924,0.07977777777777778
925,0.1077777777777778
926,0.11103703703703705
927,0.006000000000000005
928,0.028074074074074085
929,0.005555555555555591
930,0.07770370370370366
931,7.407407407405975e-05
932,0.010592592592592598
933,0.0033333333333332993
934,0.08748148148148144
935,0.039185185185185156
936,0.04362962962962963
937,0.1134074074074074
938,0.05429629629629623
939,0.02733333333333332
940,0.03355555555555556
941,0.09696296296296297
942,0.029111111111111088
943,0.25399999999999995
944,0.4883703703703704
945,0.010740740740740717
946,0.010740740740740717
947,0.06511111111111112
948,0.04614814814814816
949,0.010592592592592598
950,0.06822222222222224
951,0.01903703703703702
952,0.07548148148148148
953,0.01562962962962966
954,0.05029629629629628
955,0.04200000000000004
956,0.04999999999999999
957,0.11399999999999999
958,0.03414814814814815
959,0.0606666666666667
960,0.023333333333333317
961,0.019925925925925903
962,0.012962962962962954
963,0.0034814814814814743
964,0.016666666666666663
965,0.020666666666666667
966,0.023333333333333317
967,0.01770370370370372
968,0.018148148148148135
969,0.03222222222222221
970,0.026888888888888907
971,0.023629629629629667
972,0.020074074074074078
973,0.04733333333333334
974,0.009259259259259245
975,0.007629629629629653
976,0.034296296296296325
977,0.0014074074074074128
978,0.1134074074074074
979,0.15903703703703703
980,0.08111111111111113
981,0.15251851851851855
982,0.06451851851851853
983,0.04155555555555557
984,0.03992592592592592
985,0.018148148148148135
986,0.01637037037037037
987,0.016962962962962957
988,0.02155555555555555
989,0.05977777777777776
990,0.012370370370370365
991,0.014000000000000012
992,0.028814814814814793
993,0.02392592592592596
994,0.0368148148148148
995,0.12229629629629629
996,0.12318518518518518
997,0.188962962962963
998,0.11933333333333335
999,0.16614814814814816
1000,0.15814814814814815
1001,0.11429629629629628
1002,0.0745925925925926
1003,0.0606666666666667
1004,0.026148148148148143
1005,0.06244444444444447
1006,0.06748148148148148
1007,0.02466666666666667
1008,0.01637037037037037
1009,0.004962962962962947
1010,0.12481481481481477
1011,0.11622222222222217
1012,0.10881481481481475
1013,0.019777777777777783
1014,0.010740740740740717
1015,0.012814814814814779
1016,0.011777777777777776
1017,0.024222222222222256
1018,0.07933333333333337
1019,0.04170370370370369
1020,0.051925925925925875
1021,0.021407407407407375
1022,0.02155555555555555
1023,0.007185185185185183
1024,0.02466666666666667
1025,0.006740740740740769
1026,0.07400000000000001
1027,0.06925925925925924
1028,0.22362962962962965
1029,0.01829629629629631
1030,0.21222222222222226
1031,0.19666666666666666
1032,0.04481481481481481
1033,0.3811111111111111
1034,0.05637037037037035
1035,0.16688888888888892
1036,0.1948888888888889
1037,0.04822222222222222
1038,0.013111111111111073
1039,0.040222222222222215
1040,0.04881481481481481
1041,0.07755555555555554
1042,0.07800000000000001
1043,0.17311111111111105
1044,0.08377777777777778
1045,0.09162962962962967
1046,0.08407407407407408
1047,0.049703703703703694
1048,0.019185185185185194
1049,0.09696296296296297
1050,0.09903703703703698
1051,0.052814814814814814
1052,0.06229629629629624
1053,0.09385185185185185
1054,0.004666666666666652
1055,0.024962962962962965
1056,0.052074074074074106
1057,0.023333333333333317
1058,0.03666666666666668
1059,0.03829629629629627
1060,0.06496296296296294
1061,0.03888888888888886
1062,0.05444444444444446
1063,0.15696296296296297
1064,0.030148148148148146
1065,0.1054074074074074
1066,0.07962962962962966
1067,0.0411111111111111
1068,0.029111111111111088
1069,0.1051111111111111
1070,0.1694074074074074
1071,0.21651851851851853
1072,0.29859259259259263
1073,0.28614814814814815
1074,0.16614814814814816
1075,0.26303703703703707
1076,0.14274074074074078
1077,0.4128148148148148
1078,0.04140740740740739
1079,0.011481481481481481
1080,0.05518518518518517
1081,0.08274074074074073
1082,0.13681481481481483
1083,0.09133333333333332
1084,0.10733333333333334
1085,0.07400000000000001
1086,0.1942962962962963
1087,0.06925925925925924
1088,0.02837037037037038
1089,0.005259259259259297
1090,0.08614814814814814
1091,0.03948148148148145
1092,0.02674074074074073
1093,0.03400000000000003
1094,0.08200000000000002
1095,0.0030370370370370048
1096,0.25562962962962965
1097,0.09103703703703697
1098,0.06037037037037041
1099,0.3994814814814815
1100,0.2188888888888889
1101,0.06037037037037041
1102,0.0271851851851852
1103,0.010148148148148128
1104,0.002592592592592591
1105,0.18022222222222223
1106,0.08185185185185179
1107,0.10259259259259262
1108,0.07977777777777778
1109,0.42703703703703705
1110,0.40125925925925926
1111,0.39533333333333337
1112,0.008518518518518536
1113,0.005111111111111122
1114,0.13266666666666665
1115,0.37933333333333336
1116,0.023629629629629667
1117,0.06570370370370371
1118,0.06570370370370371
1119,0.01518518518518519
1120,0.010888888888888892
1121,0.053259259259259284
1122,0.09800000000000003
1123,0.006740740740740769
1124,0.05059259259259258
1125,0.03725925925925927
1126,0.08200000000000002
1127,0.06274074074074076
1128,0.07666666666666666
1129,0.02570370370370373
1130,0.0606666666666667
1131,0.13237037037037036
1132,0.011925925925925895
1133,0.04214814814814816
1134,0.0652592592592593
1135,0.017555555555555546
1136,0.006888888888888889
1137,0.021851851851851845
1138,0.03814814814814815
1139,0.012370370370370365
1140,0.01207407407407407
1141,0.05296296296296299
1142,0.045407407407407396
1143,0.0028888888888888853
1144,0.26644444444444443
1145,0.2714814814814815
1146,0.2022962962962963
1147,0.05355555555555558
1148,0.042592592592592626
1149,0.14155555555555555
1150,0.13711111111111113
1151,0.05059259259259258
1152,0.0828888888888889
1153,0.23844444444444446
1154,0.09429629629629627
1155,0.14955555555555555
1156,0.045999999999999985
1157,0.03814814814814815
1158,0.04437037037037039
1159,0.013259259259259248
1160,0.20022222222222225
1161,0.15992592592592592
1162,0.12051851851851852
1163,0.11251851851851852
1164,0.016666666666666663
1165,0.03814814814814815
1166,0.20022222222222225
1167,0.24792592592592594
1168,0.2200740740740741
1169,0.08525925925925926
1170,0.15785185185185185
1171,0.045999999999999985
1172,0.07503703703703707
1173,0.055925925925925934
1174,0.07192592592592595
1175,0.06244444444444447
1176,0.24911111111111112
1177,0.1691111111111111
1178,0.09281481481481485
1179,0.23962962962962964
1180,0.11711111111111111
1181,0.1391851851851852
1182,0.14274074074074078
1183,0.4134074074074074
1184,0.0523703703703704
1185,0.059185185185185174
1186,0.09385185185185185
1187,0.008518518518518536
1188,0.24851851851851853
1189,0.2588888888888889
1190,0.2188888888888889
1191,0.08881481481481485
1192,0.03562962962962962
1193,0.02229629629629626
1194,0.04881481481481481
1195,0.07014814814814818
1196,0.12703703703703706
1197,0.1246666666666667
1198,0.17888888888888888
1199,0.12881481481481483
1200,0.01829629629629631
1201,0.19044444444444447
1202,0.02111111111111108
1203,0.016518518518518543
1204,0.14155555555555555
1205,0.11933333333333335
1206,0.006740740740740769
1207,0.02570370370370373
1208,0.005851851851851886
1209,0.13622222222222224
1210,0.0411111111111111
1211,0.028666666666666674
1212,0.13414814814814818
1213,0.17948148148148152
1214,0.1978518518518519
1215,0.1886666666666667
1216,0.1640740740740741
1217,0.15222222222222226
1218,0.19725925925925925
1219,0.21651851851851853
1220,0.178
1221,0.062148148148148175
1222,0.14140740740740737
1223,0.120962962962963
1224,0.05637037037037035
1225,0.17251851851851846
1226,0.26896296296296296
1227,0.019629629629629608
1228,0.10466666666666663
1229,0.04096296296296298
1230,0.07029629629629625
1231,0.09385185185185185
1232,0.09814814814814815
1233,0.023333333333333317
1234,0.06348148148148142
1235,0.03222222222222221
1236,0.029259259259259263
1237,0.07385185185185189
1238,0.0411111111111111
1239,0.05444444444444446
1240,0.1077777777777778
1241,0.1338518518518519
1242,0.11459259259259258
1243,0.1054074074074074
1244,0.016814814814814838
1245,0.08777777777777779
